tahun,Garis Kemiskinan,Upah Minimum Provinsi,Pengeluaran,Upah_Rata_rata,Jenis_Pengeluaran_MAKANAN,Jenis_Pengeluaran_NONMAKANAN,Jenis_Pengeluaran_TOTAL,daerah_PERDESAAN,daerah_PERDESAANPERKOTAAN,daerah_PERKOTAAN,provinsi_Indonesia,provinsi_Indonesia Barat,provinsi_Indonesia Tengah,provinsi_Indonesia Timur
2019,108973.0,0.2652844415661942,-0.7081609636508496,-0.5087487697334598,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,131996.0,0.2652844415661942,-0.21175457494249275,-0.5087487697334598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,135322.0,0.2652844415661942,-0.21175457494249275,-0.5087487697334598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,418821.0,0.2652844415661942,0.5357123904271306,-0.5087487697334598,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,437987.0,0.2652844415661942,0.5357123904271306,-0.5087487697334598,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,448508.0,0.2652844415661942,0.8721843109396388,-0.5087487697334598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,464558.0,0.2652844415661942,0.8721843109396388,-0.5087487697334598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,511654.0,0.2652844415661942,1.5713309256815535,-0.5087487697334598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,524643.0,0.2652844415661942,1.5713309256815535,-0.5087487697334598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,349384.0,0.6411931471096253,-0.5464390456447455,-0.09328701989854091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,350313.0,0.6411931471096253,-0.5464390456447455,-0.09328701989854091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,368137.0,0.6411931471096253,-0.47774345877300584,-0.09328701989854091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,369835.0,0.6411931471096253,-0.47774345877300584,-0.09328701989854091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,409968.0,0.6411931471096253,-0.3345670373786683,-0.09328701989854091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,412391.0,0.6411931471096253,-0.3345670373786683,-0.09328701989854091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,104118.0,0.6411931471096253,-0.8959503279434228,-0.09328701989854091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,104441.0,0.6411931471096253,-0.8959503279434228,-0.09328701989854091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,115405.0,0.6411931471096253,-0.6290197907428382,-0.09328701989854091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,116085.0,0.6411931471096253,-0.6290197907428382,-0.09328701989854091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,139066.0,0.6411931471096253,-0.0726802662830473,-0.09328701989854091,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,140106.0,0.6411931471096253,-0.0726802662830473,-0.09328701989854091,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,453502.0,0.6411931471096253,0.6992443128152284,-0.09328701989854091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,454754.0,0.6411931471096253,0.6992443128152284,-0.09328701989854091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,483542.0,0.6411931471096253,1.0348676175660854,-0.09328701989854091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,485920.0,0.6411931471096253,1.0348676175660854,-0.09328701989854091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,549033.0,0.6411931471096253,1.734386382741681,-0.09328701989854091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,552498.0,0.6411931471096253,1.734386382741681,-0.09328701989854091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,362221.0,0.930339951860334,-0.4932807393791848,-0.038378989158639513,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,364150.0,0.930339951860334,-0.4932807393791848,-0.038378989158639513,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,385360.0,0.930339951860334,-0.41126667789601534,-0.038378989158639513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,391656.0,0.930339951860334,-0.41126667789601534,-0.038378989158639513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,437220.0,0.930339951860334,-0.24323511844613901,-0.038378989158639513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,448893.0,0.930339951860334,-0.24323511844613901,-0.038378989158639513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,108537.0,0.930339951860334,-0.8015960963979696,-0.038378989158639513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,114856.0,0.930339951860334,-0.8015960963979696,-0.038378989158639513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,120995.0,0.930339951860334,-0.5444683399391169,-0.038378989158639513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,126067.0,0.930339951860334,-0.5444683399391169,-0.038378989158639513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,146528.0,0.930339951860334,-0.01766120784908194,-0.038378989158639513,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,149285.0,0.930339951860334,-0.01766120784908194,-0.038378989158639513,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,470758.0,0.930339951860334,0.8467568506262423,-0.038378989158639513,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,479006.0,0.930339951860334,0.8467568506262423,-0.038378989158639513,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,506355.0,0.930339951860334,1.1858986685682644,-0.038378989158639513,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,517723.0,0.930339951860334,1.1858986685682644,-0.038378989158639513,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,583748.0,0.930339951860334,1.8807373601081756,-0.038378989158639513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,598178.0,0.930339951860334,1.8807373601081756,-0.038378989158639513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,380967.0,0.7665349264921506,-0.33864095689888757,-0.03864947206868829,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,410425.0,0.7665349264921506,-0.33864095689888757,-0.03864947206868829,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,411537.0,0.7665349264921506,-0.27236434784607394,-0.03864947206868829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,443292.0,0.7665349264921506,-0.27236434784607394,-0.03864947206868829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,478149.0,0.7665349264921506,-0.1379278230003038,-0.03864947206868829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,517739.0,0.7665349264921506,-0.1379278230003038,-0.03864947206868829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,122845.0,0.7665349264921506,-0.7277101387049677,-0.03864947206868829,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,130842.0,0.7665349264921506,-0.7277101387049677,-0.03864947206868829,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,134333.0,0.7665349264921506,-0.4533760633313065,-0.03864947206868829,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,142658.0,0.7665349264921506,-0.4533760633313065,-0.03864947206868829,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,157559.0,0.7665349264921506,0.10309314991597933,-0.03864947206868829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,166816.0,0.7665349264921506,0.10309314991597933,-0.03864947206868829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,503811.0,0.7665349264921506,1.0752825907995414,-0.03864947206868829,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,541267.0,0.7665349264921506,1.0752825907995414,-0.03864947206868829,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,545870.0,0.7665349264921506,1.4158904559045489,-0.03864947206868829,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,585950.0,0.7665349264921506,1.4158904559045489,-0.03864947206868829,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022,635708.0,0.7665349264921506,2.106799013319072,-0.03864947206868829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022,684555.0,0.7665349264921506,2.106799013319072,-0.03864947206868829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,231259.0,-2.3295887159848694,-1.0736888112051435,-1.335615025752566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,241132.0,-2.3295887159848694,-1.0736888112051435,-1.335615025752566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,219290.0,-2.3295887159848694,-0.9409297826324048,-1.335615025752566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,229494.0,-2.3295887159848694,-0.9409297826324048,-1.335615025752566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,213479.0,-2.3295887159848694,-0.8764659972830521,-1.335615025752566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,223843.0,-2.3295887159848694,-0.8764659972830521,-1.335615025752566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,74358.0,-2.3295887159848694,-1.3665993957267113,-1.335615025752566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,78096.0,-2.3295887159848694,-1.3665993957267113,-1.335615025752566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,87586.0,-2.3295887159848694,-0.8136966241355345,-1.335615025752566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,89107.0,-2.3295887159848694,-0.8136966241355345,-1.335615025752566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,94009.0,-2.3295887159848694,-0.5452126408064788,-1.335615025752566,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,94454.0,-2.3295887159848694,-0.5452126408064788,-1.335615025752566,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,305618.0,-2.3295887159848694,-0.29865733984992543,-1.335615025752566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,319228.0,-2.3295887159848694,-0.29865733984992543,-1.335615025752566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,306876.0,-2.3295887159848694,0.3870044603139901,-1.335615025752566,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,318601.0,-2.3295887159848694,0.3870044603139901,-1.335615025752566,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,307487.0,-2.3295887159848694,0.7199550483138658,-1.335615025752566,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,318297.0,-2.3295887159848694,0.7199550483138658,-1.335615025752566,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,246605.0,-0.05160816627992086,-1.0257265144037795,-0.37702359253970624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,250274.0,-0.05160816627992086,-1.0257265144037795,-0.37702359253970624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,234108.0,-0.05160816627992086,-0.7945195995150972,-0.37702359253970624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,238945.0,-0.05160816627992086,-0.7945195995150972,-0.37702359253970624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,228191.0,-0.05160816627992086,-0.6907290990186585,-0.37702359253970624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,233953.0,-0.05160816627992086,-0.6907290990186585,-0.37702359253970624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,78332.0,-0.05160816627992086,-1.3006244540708967,-0.37702359253970624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,80963.0,-0.05160816627992086,-1.3006244540708967,-0.37702359253970624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,90884.0,-0.05160816627992086,-0.7148765873859101,-0.37702359253970624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,93174.0,-0.05160816627992086,-0.7148765873859101,-0.37702359253970624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,96826.0,-0.05160816627992086,-0.45192693209712465,-0.37702359253970624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,98192.0,-0.05160816627992086,-0.45192693209712465,-0.37702359253970624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,324937.0,-0.05160816627992086,-0.18472292071421398,-0.37702359253970624,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,331237.0,-0.05160816627992086,-0.18472292071421398,-0.37702359253970624,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,324992.0,-0.05160816627992086,0.632234680180922,-0.37702359253970624,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,332119.0,-0.05160816627992086,0.632234680180922,-0.37702359253970624,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016,325017.0,-0.05160816627992086,0.9989776552876134,-0.37702359253970624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,332145.0,-0.05160816627992086,0.9989776552876134,-0.37702359253970624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,257238.0,-1.563050083393594,-0.7767550549497673,0.004627793539115766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,265183.0,-1.563050083393594,-0.7767550549497673,0.004627793539115766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,248505.0,-1.563050083393594,-0.5550126022267434,0.004627793539115766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,254799.0,-1.563050083393594,-0.5550126022267434,0.004627793539115766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,244750.0,-1.563050083393594,-0.46845661385978615,0.004627793539115766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,250654.0,-1.563050083393594,-0.46845661385978615,0.004627793539115766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,84444.0,-1.563050083393594,-1.2323348494904451,0.004627793539115766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,87921.0,-1.563050083393594,-1.2323348494904451,0.004627793539115766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,95922.0,-1.563050083393594,-0.6175902615144859,0.004627793539115766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,99879.0,-1.563050083393594,-0.6175902615144859,0.004627793539115766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,100400.0,-1.563050083393594,-0.3776293534699,0.004627793539115766,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,104212.0,-1.563050083393594,-0.3776293534699,0.004627793539115766,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,341682.0,-1.563050083393594,0.1325409626417169,0.004627793539115766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,353103.0,-1.563050083393594,0.1325409626417169,0.004627793539115766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,344427.0,-1.563050083393594,0.9690308226621673,0.004627793539115766,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,354678.0,-1.563050083393594,0.9690308226621673,0.004627793539115766,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017,345151.0,-1.563050083393594,1.2955477190737106,0.004627793539115766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017,354866.0,-1.563050083393594,1.2955477190737106,0.004627793539115766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,274016.0,-1.337553699970521,-0.6496628625262609,0.17800733888038076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,276660.0,-1.337553699970521,-0.6496628625262609,0.17800733888038076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,266531.0,-1.337553699970521,-0.4473145221766549,0.17800733888038076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,269064.0,-1.337553699970521,-0.4473145221766549,0.17800733888038076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,263583.0,-1.337553699970521,-0.37662567502754835,0.17800733888038076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,266339.0,-1.337553699970521,-0.37662567502754835,0.17800733888038076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,90136.0,-1.337553699970521,-1.1347637721508257,0.17800733888038076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,91144.0,-1.337553699970521,-1.1347637721508257,0.17800733888038076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,101223.0,-1.337553699970521,-0.40179657708742245,0.17800733888038076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,102311.0,-1.337553699970521,-0.40179657708742245,0.17800733888038076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,105097.0,-1.337553699970521,-0.14574298210760342,0.17800733888038076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,105920.0,-1.337553699970521,-0.14574298210760342,0.17800733888038076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,364151.0,-1.337553699970521,0.3572042324048426,0.17800733888038076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,367805.0,-1.337553699970521,0.3572042324048426,0.17800733888038076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,367754.0,-1.337553699970521,1.2925254064607865,0.17800733888038076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,371376.0,-1.337553699970521,1.2925254064607865,0.17800733888038076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018,368680.0,-1.337553699970521,1.6192622099467775,0.17800733888038076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,372260.0,-1.337553699970521,1.6192622099467775,0.17800733888038076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,284171.0,-1.111556160826513,-0.6365896688824845,0.3191994179258415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,295872.0,-1.111556160826513,-0.6365896688824845,0.3191994179258415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,281693.0,-1.111556160826513,-0.3661913662771458,0.3191994179258415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,292718.0,-1.111556160826513,-0.3661913662771458,0.3191994179258415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,280844.0,-1.111556160826513,-0.2831341558510828,0.3191994179258415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,291607.0,-1.111556160826513,-0.2831341558510828,0.3191994179258415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,92689.0,-1.111556160826513,-1.0689805443547862,0.3191994179258415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,95137.0,-1.111556160826513,-1.0689805443547862,0.3191994179258415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,104505.0,-1.111556160826513,-0.34534248402661166,0.3191994179258415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,107014.0,-1.111556160826513,-0.34534248402661166,0.3191994179258415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,108134.0,-1.111556160826513,-0.12306436022480467,0.3191994179258415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,110647.0,-1.111556160826513,-0.12306436022480467,0.3191994179258415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,376860.0,-1.111556160826513,0.436063473166126,0.3191994179258415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,391009.0,-1.111556160826513,0.436063473166126,0.3191994179258415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,386198.0,-1.111556160826513,1.430099836099639,0.3191994179258415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,399732.0,-1.111556160826513,1.430099836099639,0.3191994179258415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,388979.0,-1.111556160826513,1.7354323510060419,0.3191994179258415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019,402254.0,-1.111556160826513,1.7354323510060419,0.3191994179258415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,307253.0,-0.8528176628377057,-0.538948108506183,0.7825366428393936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,312563.0,-0.8528176628377057,-0.538948108506183,0.7825366428393936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,301806.0,-0.8528176628377057,-0.2926127146240775,0.7825366428393936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,305687.0,-0.8528176628377057,-0.2926127146240775,0.7825366428393936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,299959.0,-0.8528176628377057,-0.21755391920068728,0.7825366428393936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,303465.0,-0.8528176628377057,-0.21755391920068728,0.7825366428393936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,96838.0,-0.8528176628377057,-0.9879955352071738,0.7825366428393936,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,98778.0,-0.8528176628377057,-0.9879955352071738,0.7825366428393936,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,109182.0,-0.8528176628377057,-0.2551636675741999,0.7825366428393936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,109994.0,-0.8528176628377057,-0.2551636675741999,0.7825366428393936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,112943.0,-0.8528176628377057,-0.03186776872270487,0.7825366428393936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,113234.0,-0.8528176628377057,-0.03186776872270487,0.7825366428393936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,404091.0,-0.8528176628377057,0.6146900426900398,0.7825366428393936,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,411342.0,-0.8528176628377057,0.6146900426900398,0.7825366428393936,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,410988.0,-0.8528176628377057,1.593854484883652,0.7825366428393936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,415681.0,-0.8528176628377057,1.593854484883652,0.7825366428393936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,412902.0,-0.8528176628377057,1.8922119984800045,0.7825366428393936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020,416699.0,-0.8528176628377057,1.8922119984800045,0.7825366428393936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,319590.0,0.6411931471096253,-0.44272748614939067,0.9551047394505123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,330150.0,0.6411931471096253,-0.44272748614939067,0.9551047394505123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,314572.0,0.6411931471096253,-0.23187325293300143,0.9551047394505123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,323525.0,0.6411931471096253,-0.23187325293300143,0.9551047394505123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,313015.0,0.6411931471096253,-0.1727971909076204,0.9551047394505123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,321499.0,0.6411931471096253,-0.1727971909076204,0.9551047394505123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021,102167.0,0.6411931471096253,-0.9946519531914214,0.9551047394505123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,102892.0,0.6411931471096253,-0.9946519531914214,0.9551047394505123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,112830.0,0.6411931471096253,-0.1814243145974966,0.9551047394505123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
